first_name,last_name,email,phone,employee_code,job_title,hire_date,salary,currency,country_code,department_code,active
Grady,O'Reilly,grady.o'reilly.707@example.com,637.190.9967,EMP-10707,Data Analyst,2020-09-30,57027,INR,IN,ENG,true
Jody,Bogan,jody.bogan.708@example.com,193.866.0853,EMP-10708,Product Manager,2018-04-21,106679,CAD,CA,OPS,true
Leif,Moen,leif.moen.709@example.com,862 764 5546,EMP-10709,Legal Counsel,2021-02-25,148257,EUR,FR,LEG,true
Zachery,Gulgowski,zachery.gulgowski.710@example.com,406 025 5634,EMP-10710,DevOps Engineer,2023-03-28,179868,EUR,DE,HR,true
Jessie,Legros,jessie.legros.711@example.com,261 714 4712,EMP-10711,Marketing Coordinator,2017-06-27,134954,USD,US,HR,true
Jules,Green,jules.green.712@example.com,357.646.9953,EMP-10712,Sales Representative,2023-07-03,98477,JPY,JP,FIN,true
Dewitt,Champlin,dewitt.champlin.713@example.com,402 908 3815,EMP-10713,HR Specialist,2020-08-12,171102,INR,IN,HR,true
Alphonso,Wolff,alphonso.wolff.714@example.com,829 850 2388,EMP-10714,Data Analyst,2022-01-03,173018,USD,US,IT,true
Logan,Parker,logan.parker.715@example.com,659 544 4038,EMP-10715,System Administrator,2020-08-25,119912,AUD,AU,SAL,true
Ivelisse,Murray,ivelisse.murray.716@example.com,271 567 9632,EMP-10716,Product Manager,2020-02-10,74258,CAD,CA,OPS,true
Guadalupe,Torphy,guadalupe.torphy.717@example.com,402 691 2368,EMP-10717,HR Specialist,2023-06-26,56768,GBP,UK,OPS,true
Marybelle,Lowe,marybelle.lowe.718@example.com,(659) 579-5790,EMP-10718,Software Engineer,2018-02-28,181864,JPY,JP,FIN,true
Rueben,Schinner,rueben.schinner.719@example.com,936 137 7089,EMP-10719,System Administrator,2020-06-24,74243,CAD,CA,HR,true
Arnoldo,Roberts,arnoldo.roberts.720@example.com,(538) 008-1514,EMP-10720,Legal Counsel,2019-01-10,53497,CAD,CA,ENG,true
Latashia,Casper,latashia.casper.721@example.com,541.948.1643,EMP-10721,Senior Developer,2019-07-31,187061,USD,US,ENG,true
Abdul,Kirlin,abdul.kirlin.722@example.com,735 843 8806,EMP-10722,Sales Representative,2023-10-27,45401,EUR,FR,LEG,true
Rudolph,Hahn,rudolph.hahn.723@example.com,820-669-1521,EMP-10723,Sales Representative,2019-11-20,60756,CAD,CA,SAL,true
Jutta,Braun,jutta.braun.724@example.com,(717) 240-6117,EMP-10724,Sales Representative,2020-11-22,169227,EUR,DE,OPS,true
Vance,Blick,vance.blick.725@example.com,379-018-3683,EMP-10725,Legal Counsel,2018-09-08,126104,CAD,CA,LEG,true
Penny,Effertz,penny.effertz.726@example.com,(641) 417-2992,EMP-10726,System Administrator,2017-02-19,73304,EUR,FR,SAL,true
Anabel,Shanahan,anabel.shanahan.727@example.com,290.916.1157,EMP-10727,Legal Counsel,2017-05-14,101525,CAD,CA,OPS,true
Arica,Rolfson,arica.rolfson.728@example.com,(658) 035-8782,EMP-10728,Senior Developer,2022-02-05,50355,EUR,DE,SAL,true
Vasiliki,Kiehn,vasiliki.kiehn.729@example.com,345 779 0392,EMP-10729,Software Engineer,2020-07-23,179268,GBP,UK,OPS,false
Letitia,Rodriguez,letitia.rodriguez.730@example.com,928.120.7246,EMP-10730,HR Specialist,2017-12-13,66568,INR,IN,LEG,true
Carol,Dietrich,carol.dietrich.731@example.com,(511) 303-2595,EMP-10731,Legal Counsel,2017-03-05,54287,CAD,CA,HR,true
Tennie,Christiansen,tennie.christiansen.732@example.com,102.045.1969,EMP-10732,System Administrator,2021-06-03,87875,CAD,CA,FIN,true
Celestine,Kuhic,celestine.kuhic.733@example.com,(375) 661-8130,EMP-10733,Sales Representative,2016-10-08,117569,EUR,DE,LEG,true
Demetrius,Goodwin,demetrius.goodwin.734@example.com,503 432 1833,EMP-10734,Sales Representative,2020-09-21,117971,INR,IN,SAL,true
Armand,Cummerata,armand.cummerata.735@example.com,994 975 9059,EMP-10735,Sales Representative,2022-02-24,161928,EUR,FR,IT,true
Enrique,Rempel,enrique.rempel.736@example.com,650-282-8232,EMP-10736,Marketing Coordinator,2024-09-06,105817,USD,US,ENG,true
Lona,Hammes,lona.hammes.737@example.com,122-090-2355,EMP-10737,Marketing Coordinator,2021-03-26,163423,JPY,JP,FIN,true
Marisa,Klocko,marisa.klocko.738@example.com,215-486-7025,EMP-10738,HR Specialist,2020-09-28,194216,USD,US,HR,true
David,Roob,david.roob.739@example.com,478-254-2255,EMP-10739,Product Manager,2022-10-21,68128,EUR,DE,MKT,true
Donovan,Mueller,donovan.mueller.740@example.com,886 640 0448,EMP-10740,Legal Counsel,2019-08-03,154366,EUR,FR,ENG,true
Inge,Rice,inge.rice.741@example.com,738.820.2370,EMP-10741,Product Manager,2020-05-17,101967,EUR,DE,IT,true
Dillon,Hauck,dillon.hauck.742@example.com,846 265 6644,EMP-10742,Software Engineer,2019-05-21,97416,USD,US,OPS,true
Jaime,Medhurst,jaime.medhurst.743@example.com,(671) 957-4261,EMP-10743,Marketing Coordinator,2024-05-21,88312,JPY,JP,SAL,true
Hilary,Bogan,hilary.bogan.744@example.com,946.329.3807,EMP-10744,Legal Counsel,2019-08-08,174963,USD,US,HR,true
Gus,Halvorson,gus.halvorson.745@example.com,(840) 312-8529,EMP-10745,Software Engineer,2019-10-25,83408,GBP,UK,ENG,true
Renita,Farrell,renita.farrell.746@example.com,849-774-1729,EMP-10746,Legal Counsel,2021-05-24,171521,JPY,JP,MKT,true
Coleen,Balistreri,coleen.balistreri.747@example.com,967 440 3178,EMP-10747,Data Analyst,2025-02-11,158540,EUR,FR,OPS,true
Janeth,Bailey,janeth.bailey.748@example.com,(461) 621-8717,EMP-10748,Legal Counsel,2024-10-11,164118,EUR,FR,SAL,true
Lauran,Runolfsdottir,lauran.runolfsdottir.749@example.com,821-020-3555,EMP-10749,Software Engineer,2024-11-10,118698,GBP,UK,SAL,true
Patti,Osinski,patti.osinski.750@example.com,917 355 8452,EMP-10750,Product Manager,2019-02-28,174525,AUD,AU,ENG,true
Kerry,Pacocha,kerry.pacocha.751@example.com,(331) 581-4856,EMP-10751,Senior Developer,2021-02-26,128904,EUR,FR,FIN,true
Valentin,Durgan,valentin.durgan.752@example.com,920.950.2142,EMP-10752,Senior Developer,2025-10-31,148239,USD,US,SAL,true
Katheleen,Von,katheleen.von.753@example.com,184 414 7045,EMP-10753,Senior Developer,2020-01-20,126066,USD,US,SAL,true
Argentina,Fay,argentina.fay.754@example.com,874 227 7748,EMP-10754,Product Manager,2021-03-03,178000,USD,US,HR,true
Penny,Olson,penny.olson.755@example.com,105.235.2204,EMP-10755,System Administrator,2016-05-10,131223,USD,US,LEG,true
Efren,Gerlach,efren.gerlach.756@example.com,167 868 0784,EMP-10756,Sales Representative,2021-04-28,71322,INR,IN,ENG,true
Brice,Moen,brice.moen.757@example.com,242.208.4046,EMP-10757,Marketing Coordinator,2024-07-06,165317,AUD,AU,MKT,true
Margarito,Feil,margarito.feil.758@example.com,(771) 450-8211,EMP-10758,Senior Developer,2025-10-25,88946,AUD,AU,IT,true
Jess,Becker,jess.becker.759@example.com,964 496 3324,EMP-10759,Senior Developer,2023-07-10,93179,USD,US,ENG,true
Lakisha,Ortiz,lakisha.ortiz.760@example.com,860 302 5718,EMP-10760,Senior Developer,2025-12-29,111822,EUR,FR,OPS,true
Benito,Smitham,benito.smitham.761@example.com,519 792 4848,EMP-10761,Product Manager,2019-04-28,83430,EUR,FR,HR,true
Latonia,Gleason,latonia.gleason.762@example.com,295 202 7754,EMP-10762,Software Engineer,2022-09-09,153883,AUD,AU,SAL,true
Henry,Pollich,henry.pollich.763@example.com,126 238 1941,EMP-10763,Legal Counsel,2017-08-29,152810,CAD,CA,FIN,true
Colton,Flatley,colton.flatley.764@example.com,729-206-0162,EMP-10764,HR Specialist,2019-12-28,153217,INR,IN,SAL,true
Alton,Collier,alton.collier.765@example.com,699 151 7447,EMP-10765,Senior Developer,2023-04-20,88008,USD,US,SAL,true
Brian,Bartell,brian.bartell.766@example.com,(513) 217-3857,EMP-10766,Sales Representative,2022-05-15,136898,USD,US,OPS,true
Pedro,Senger,pedro.senger.767@example.com,811 321 0670,EMP-10767,DevOps Engineer,2024-11-09,52295,GBP,UK,MKT,true
Shasta,Zboncak,shasta.zboncak.768@example.com,821-538-8072,EMP-10768,Marketing Coordinator,2022-05-21,129666,EUR,DE,LEG,true
Frederic,Haag,frederic.haag.769@example.com,928-169-2612,EMP-10769,Senior Developer,2024-06-18,91000,USD,US,IT,false
Mitchel,Osinski,mitchel.osinski.770@example.com,(619) 456-8115,EMP-10770,Data Analyst,2017-05-22,101328,CAD,CA,OPS,true
Rickey,Wolf,rickey.wolf.771@example.com,161-397-9246,EMP-10771,Product Manager,2020-12-12,194629,JPY,JP,OPS,true
Moshe,Osinski,moshe.osinski.772@example.com,(375) 595-5608,EMP-10772,System Administrator,2023-05-01,74086,EUR,DE,HR,true
Murray,Bosco,murray.bosco.773@example.com,951-515-2185,EMP-10773,Product Manager,2020-02-24,182584,EUR,FR,HR,true
Margaret,Smitham,margaret.smitham.774@example.com,328.976.0825,EMP-10774,DevOps Engineer,2016-10-19,174559,INR,IN,IT,true
Lionel,Gerlach,lionel.gerlach.775@example.com,446 498 6762,EMP-10775,Data Analyst,2017-02-03,51115,INR,IN,FIN,true
Antoine,Dare,antoine.dare.776@example.com,615-845-3414,EMP-10776,Sales Representative,2024-03-20,147117,AUD,AU,ENG,true
Imelda,Prohaska,imelda.prohaska.777@example.com,149-059-2432,EMP-10777,System Administrator,2021-10-28,58203,EUR,FR,SAL,true
Trena,Senger,trena.senger.778@example.com,(739) 505-4518,EMP-10778,Product Manager,2023-11-15,166655,USD,US,IT,true
Isaac,Hickle,isaac.hickle.779@example.com,(318) 375-4623,EMP-10779,Legal Counsel,2023-04-11,148573,USD,US,FIN,true
Bibi,Donnelly,bibi.donnelly.780@example.com,904 349 2311,EMP-10780,Senior Developer,2016-11-10,150323,EUR,DE,MKT,true
Chad,Streich,chad.streich.781@example.com,318 192 5590,EMP-10781,DevOps Engineer,2023-05-22,92202,EUR,DE,LEG,true
Coralie,Bartoletti,coralie.bartoletti.782@example.com,(793) 117-2125,EMP-10782,HR Specialist,2018-08-14,53866,AUD,AU,ENG,true
Adina,Marks,adina.marks.783@example.com,172.455.8276,EMP-10783,Senior Developer,2020-06-13,64505,JPY,JP,OPS,true
Elinore,Howe,elinore.howe.784@example.com,269.474.1173,EMP-10784,Legal Counsel,2024-08-20,59523,JPY,JP,LEG,false
Napoleon,Stroman,napoleon.stroman.785@example.com,283 649 3881,EMP-10785,Product Manager,2025-04-15,161881,GBP,UK,OPS,true
Gilbert,Sipes,gilbert.sipes.786@example.com,429 740 5522,EMP-10786,Marketing Coordinator,2021-04-01,46616,INR,IN,IT,true
Laverne,Stehr,laverne.stehr.787@example.com,130-304-4705,EMP-10787,Legal Counsel,2019-12-22,54399,EUR,FR,FIN,true
Jovita,Champlin,jovita.champlin.788@example.com,290.151.6004,EMP-10788,Senior Developer,2020-01-12,87930,GBP,UK,MKT,true
Pricilla,Sauer,pricilla.sauer.789@example.com,367-490-4726,EMP-10789,Senior Developer,2021-03-11,91328,INR,IN,OPS,true
Melonie,Schowalter,melonie.schowalter.790@example.com,314.349.4796,EMP-10790,Data Analyst,2019-07-07,163597,INR,IN,HR,true
Suzy,Tromp,suzy.tromp.791@example.com,894 920 3726,EMP-10791,Product Manager,2016-05-21,189023,JPY,JP,ENG,true
Sina,DuBuque,sina.dubuque.792@example.com,144 808 8865,EMP-10792,Sales Representative,2026-01-05,47410,GBP,UK,IT,true
Melvin,Ledner,melvin.ledner.793@example.com,313-295-6372,EMP-10793,Product Manager,2023-03-23,122667,EUR,DE,ENG,true
Jessie,Dibbert,jessie.dibbert.794@example.com,(827) 730-3887,EMP-10794,Data Analyst,2020-07-23,147398,EUR,FR,LEG,true
Jimmy,Schuppe,jimmy.schuppe.795@example.com,358 890 0747,EMP-10795,Legal Counsel,2020-03-21,158974,USD,US,ENG,true
Florinda,Oberbrunner,florinda.oberbrunner.796@example.com,(368) 880-8052,EMP-10796,Marketing Coordinator,2017-08-25,78571,EUR,DE,SAL,true
Hong,Champlin,hong.champlin.797@example.com,675.909.4622,EMP-10797,Product Manager,2022-07-06,177822,CAD,CA,IT,true
Joseph,Armstrong,joseph.armstrong.798@example.com,489 549 9401,EMP-10798,Legal Counsel,2025-12-11,96008,USD,US,SAL,true
Heike,McLaughlin,heike.mclaughlin.799@example.com,(404) 336-2801,EMP-10799,Senior Developer,2024-09-26,140212,CAD,CA,IT,true
Herbert,MacGyver,herbert.macgyver.800@example.com,638.587.8627,EMP-10800,Software Engineer,2019-04-29,187389,EUR,FR,HR,true
Shanita,Rath,shanita.rath.801@example.com,959.804.9981,EMP-10801,Product Manager,2019-12-15,87675,EUR,FR,FIN,true
Mirta,Fay,mirta.fay.802@example.com,235-069-5210,EMP-10802,Marketing Coordinator,2017-11-30,167441,EUR,DE,FIN,true
Kimberlie,Hane,kimberlie.hane.803@example.com,477-369-6275,EMP-10803,HR Specialist,2022-02-04,95294,JPY,JP,SAL,true
Shayla,Schulist,shayla.schulist.804@example.com,(323) 878-7513,EMP-10804,DevOps Engineer,2020-08-09,153277,GBP,UK,HR,true
Rusty,Reilly,rusty.reilly.805@example.com,(761) 890-9752,EMP-10805,Data Analyst,2024-03-21,189399,USD,US,OPS,true
Leann,Parisian,leann.parisian.806@example.com,(165) 309-9624,EMP-10806,HR Specialist,2016-12-23,177696,INR,IN,FIN,true
Walton,Gislason,walton.gislason.807@example.com,358 640 6705,EMP-10807,Legal Counsel,2023-08-18,136643,GBP,UK,IT,true
Jeff,Mante,jeff.mante.808@example.com,(924) 817-1661,EMP-10808,Product Manager,2016-10-21,188883,JPY,JP,HR,true
Lorelei,Thiel,lorelei.thiel.809@example.com,962 529 3144,EMP-10809,Legal Counsel,2024-08-22,158096,AUD,AU,LEG,true
Herlinda,Yost,herlinda.yost.810@example.com,144.089.8787,EMP-10810,Senior Developer,2024-09-13,63574,JPY,JP,IT,true
Taylor,Ledner,taylor.ledner.811@example.com,683-723-2866,EMP-10811,Sales Representative,2020-06-13,119047,CAD,CA,FIN,true
Berniece,Dach,berniece.dach.812@example.com,(364) 235-3728,EMP-10812,Senior Developer,2023-02-01,111058,GBP,UK,OPS,true
Shanda,Mosciski,shanda.mosciski.813@example.com,647.489.1934,EMP-10813,DevOps Engineer,2018-09-27,106975,AUD,AU,HR,true
Enriqueta,Schimmel,enriqueta.schimmel.814@example.com,762-464-3935,EMP-10814,System Administrator,2022-04-27,182571,EUR,FR,IT,true
Kim,Connelly,kim.connelly.815@example.com,160 750 1386,EMP-10815,System Administrator,2025-05-26,87037,EUR,FR,ENG,true
Bernita,Luettgen,bernita.luettgen.816@example.com,909 303 0824,EMP-10816,Marketing Coordinator,2018-03-06,96406,GBP,UK,SAL,true
Delfina,Weimann,delfina.weimann.817@example.com,(353) 126-4941,EMP-10817,Sales Representative,2017-06-09,130354,EUR,FR,LEG,true
Loris,Botsford,loris.botsford.818@example.com,835-344-8086,EMP-10818,System Administrator,2022-06-23,168051,GBP,UK,ENG,true
Nita,Thiel,nita.thiel.819@example.com,671 735 5716,EMP-10819,Sales Representative,2021-08-10,177430,JPY,JP,ENG,true
Max,Gulgowski,max.gulgowski.820@example.com,(554) 464-9546,EMP-10820,System Administrator,2025-03-12,74911,EUR,DE,HR,true
Damian,Schowalter,damian.schowalter.821@example.com,(621) 383-4767,EMP-10821,Sales Representative,2020-02-15,83381,EUR,FR,MKT,true
Sherril,Bashirian,sherril.bashirian.822@example.com,(812) 449-0762,EMP-10822,DevOps Engineer,2016-05-17,92186,USD,US,FIN,false
Larraine,Heller,larraine.heller.823@example.com,460 240 7837,EMP-10823,DevOps Engineer,2021-10-07,134719,JPY,JP,HR,true
Kenyetta,Kilback,kenyetta.kilback.824@example.com,311-787-0698,EMP-10824,HR Specialist,2025-01-18,148840,INR,IN,IT,true
Alaina,Vandervort,alaina.vandervort.825@example.com,458-568-9927,EMP-10825,Senior Developer,2022-04-26,91865,AUD,AU,SAL,true
Rachell,Goldner,rachell.goldner.826@example.com,242.747.6413,EMP-10826,Product Manager,2020-12-11,63121,USD,US,FIN,true
Barrett,Auer,barrett.auer.827@example.com,(893) 824-3097,EMP-10827,Legal Counsel,2018-07-01,128443,USD,US,MKT,true
Ester,Hessel,ester.hessel.828@example.com,853-853-2671,EMP-10828,System Administrator,2023-03-24,151789,EUR,DE,HR,true
Ronny,Effertz,ronny.effertz.829@example.com,(409) 314-9843,EMP-10829,Legal Counsel,2022-12-25,187302,EUR,FR,OPS,false
Mi,Carter,mi.carter.830@example.com,(814) 007-7031,EMP-10830,Sales Representative,2025-10-08,189199,USD,US,SAL,true
Arlinda,Kozey,arlinda.kozey.831@example.com,497.007.4267,EMP-10831,Senior Developer,2020-07-10,189063,AUD,AU,IT,true
Freeman,Quigley,freeman.quigley.832@example.com,962 405 4447,EMP-10832,Senior Developer,2022-08-12,180420,EUR,FR,ENG,true
Aimee,Schuppe,aimee.schuppe.833@example.com,481.576.7112,EMP-10833,Product Manager,2019-04-21,145925,EUR,FR,SAL,true
Marci,Ankunding,marci.ankunding.834@example.com,770 338 7273,EMP-10834,Senior Developer,2019-02-08,188454,JPY,JP,OPS,true
Shane,Donnelly,shane.donnelly.835@example.com,860-877-3588,EMP-10835,Product Manager,2025-10-15,80914,CAD,CA,IT,false
Lisha,Stehr,lisha.stehr.836@example.com,(678) 123-5209,EMP-10836,Sales Representative,2023-10-06,184756,USD,US,SAL,true
Brooks,Shields,brooks.shields.837@example.com,(273) 251-7609,EMP-10837,System Administrator,2018-01-31,104303,EUR,FR,LEG,true
Claud,Emard,claud.emard.838@example.com,(292) 125-1329,EMP-10838,Marketing Coordinator,2019-11-05,126451,AUD,AU,HR,true
Allegra,Balistreri,allegra.balistreri.839@example.com,271 875 5128,EMP-10839,Data Analyst,2020-04-12,55315,EUR,DE,SAL,true
Desirae,Shields,desirae.shields.840@example.com,(207) 254-1698,EMP-10840,Sales Representative,2023-10-25,140912,EUR,DE,SAL,true
Justin,Glover,justin.glover.841@example.com,837 683 1769,EMP-10841,Software Engineer,2018-06-12,181034,GBP,UK,LEG,true
Karoline,Rutherford,karoline.rutherford.842@example.com,(589) 250-3451,EMP-10842,Marketing Coordinator,2024-09-25,158118,AUD,AU,SAL,true
Hugh,Jenkins,hugh.jenkins.843@example.com,179-025-2090,EMP-10843,Marketing Coordinator,2025-03-15,111702,CAD,CA,HR,true
Merle,Rice,merle.rice.844@example.com,647 804 0178,EMP-10844,System Administrator,2023-09-29,110211,INR,IN,SAL,true
Silva,Considine,silva.considine.845@example.com,(665) 996-7070,EMP-10845,Legal Counsel,2022-11-30,125875,EUR,DE,SAL,true
Chere,Cassin,chere.cassin.846@example.com,937 136 4922,EMP-10846,DevOps Engineer,2020-04-13,197914,USD,US,FIN,true
Chas,Stokes,chas.stokes.847@example.com,598-205-5875,EMP-10847,Senior Developer,2022-11-17,110555,JPY,JP,OPS,true
Dalton,Schinner,dalton.schinner.848@example.com,296-857-7027,EMP-10848,DevOps Engineer,2018-10-17,55182,JPY,JP,LEG,true
Gerardo,VonRueden,gerardo.vonrueden.849@example.com,284-795-7097,EMP-10849,System Administrator,2020-05-26,62965,EUR,FR,MKT,true
Petrina,Metz,petrina.metz.850@example.com,796-186-6085,EMP-10850,Legal Counsel,2024-03-06,145657,JPY,JP,IT,true
Ninfa,Jerde,ninfa.jerde.851@example.com,558-129-4552,EMP-10851,Legal Counsel,2022-03-05,80655,USD,US,LEG,true
Willian,Greenfelder,willian.greenfelder.852@example.com,230 162 7449,EMP-10852,Product Manager,2017-08-11,106932,EUR,FR,FIN,true
Jed,Reichel,jed.reichel.853@example.com,968.559.2688,EMP-10853,Marketing Coordinator,2019-02-27,184099,INR,IN,ENG,true
Wilton,Aufderhar,wilton.aufderhar.854@example.com,864.686.2809,EMP-10854,Marketing Coordinator,2017-03-30,157754,GBP,UK,HR,true
Diego,Ferry,diego.ferry.855@example.com,(612) 839-3734,EMP-10855,Sales Representative,2023-01-05,150650,USD,US,FIN,true
Sam,Lind,sam.lind.856@example.com,(615) 635-5317,EMP-10856,Senior Developer,2024-10-30,180230,JPY,JP,OPS,true
Gerardo,Altenwerth,gerardo.altenwerth.857@example.com,443-912-7104,EMP-10857,Marketing Coordinator,2023-05-21,178739,JPY,JP,ENG,true
Hayley,Nienow,hayley.nienow.858@example.com,124.377.5752,EMP-10858,Marketing Coordinator,2018-12-05,57415,AUD,AU,SAL,true
Brant,Greenholt,brant.greenholt.859@example.com,(433) 189-0478,EMP-10859,Product Manager,2024-05-18,118072,EUR,DE,IT,true
Antonette,Sawayn,antonette.sawayn.860@example.com,369 909 3931,EMP-10860,Software Engineer,2026-03-04,92114,USD,US,HR,true
Jesica,Hegmann,jesica.hegmann.861@example.com,141.645.6169,EMP-10861,Marketing Coordinator,2017-01-31,125773,EUR,DE,MKT,false
Jenice,Prohaska,jenice.prohaska.862@example.com,(797) 153-0890,EMP-10862,Marketing Coordinator,2019-09-02,176678,USD,US,LEG,true
Nicolasa,Gusikowski,nicolasa.gusikowski.863@example.com,377 605 4649,EMP-10863,HR Specialist,2016-06-15,113072,USD,US,OPS,true
Gayla,Goodwin,gayla.goodwin.864@example.com,505.738.8255,EMP-10864,Product Manager,2025-10-02,51998,INR,IN,OPS,true
Kareen,Reilly,kareen.reilly.865@example.com,284-128-9182,EMP-10865,Sales Representative,2018-06-27,72750,EUR,FR,IT,true
Eugene,Zboncak,eugene.zboncak.866@example.com,262.591.7863,EMP-10866,Marketing Coordinator,2022-03-29,160808,AUD,AU,MKT,true
Danilo,Frami,danilo.frami.867@example.com,701.168.2802,EMP-10867,Data Analyst,2021-02-06,188680,EUR,FR,IT,true
Jarrett,Beier,jarrett.beier.868@example.com,(890) 687-6415,EMP-10868,HR Specialist,2016-11-29,116394,AUD,AU,OPS,true
Athena,Hoeger,athena.hoeger.869@example.com,719 883 5384,EMP-10869,DevOps Engineer,2019-06-02,78418,CAD,CA,SAL,true
Carry,Abshire,carry.abshire.870@example.com,153.665.2372,EMP-10870,Legal Counsel,2016-11-19,151238,USD,US,OPS,true
Lenard,Fay,lenard.fay.871@example.com,832 246 6058,EMP-10871,HR Specialist,2025-10-27,83745,EUR,DE,MKT,true
Arlette,O'Kon,arlette.o'kon.872@example.com,690 624 2545,EMP-10872,Product Manager,2022-10-03,140546,USD,US,OPS,true
Inez,Bode,inez.bode.873@example.com,939-786-3483,EMP-10873,Software Engineer,2025-09-24,110687,INR,IN,MKT,false
Latrice,Predovic,latrice.predovic.874@example.com,824 429 3350,EMP-10874,Product Manager,2023-04-15,46931,INR,IN,MKT,true
Alaine,Swift,alaine.swift.875@example.com,977.007.2253,EMP-10875,Software Engineer,2018-11-30,140759,USD,US,ENG,true
Leila,Howe,leila.howe.876@example.com,(676) 628-1444,EMP-10876,DevOps Engineer,2018-10-04,152800,JPY,JP,OPS,true
Jamey,Weber,jamey.weber.877@example.com,(609) 452-7045,EMP-10877,Marketing Coordinator,2018-02-17,57681,AUD,AU,ENG,true
Emery,Kshlerin,emery.kshlerin.878@example.com,749 299 2959,EMP-10878,Marketing Coordinator,2025-02-28,120119,CAD,CA,OPS,true
Winfred,Ankunding,winfred.ankunding.879@example.com,465.605.8831,EMP-10879,Product Manager,2017-07-16,105073,USD,US,ENG,true
Murray,Donnelly,murray.donnelly.880@example.com,596 255 6169,EMP-10880,Data Analyst,2021-11-16,137791,INR,IN,OPS,false
Luna,Goyette,luna.goyette.881@example.com,(261) 065-6902,EMP-10881,Software Engineer,2018-08-09,60124,USD,US,SAL,true
